blinded_document_id,doc_key,subtheme_id,original_status,rep1_raw_verdict,rep2_raw_verdict,rep1_gate,rep2_gate,rep1_verdict_after_gate,rep2_verdict_after_gate,auditor_verdict,repetitions_agree,cross_model_outcome,rep1_turn_id,rep2_turn_id,is_designated_control,final_absence_label,label_downgraded,label_reason,union_speakers,intersection_speakers
DOC_C71426C1B1,human::fg2,C.3,ORIGINAL_GEMINI_PRESENT_QUOTE_VERIFIED,EVIDENCE_FOUND,EVIDENCE_FOUND,EVIDENCE_LOCALISED,EVIDENCE_LOCALISED,EVIDENCE_FOUND,EVIDENCE_FOUND,AUDITOR_EVIDENCE_FOUND,True,PRESENCE_CONCURRED,T024,T024,False,,,,P4,P4
DOC_C71426C1B1,human::fg2,D,ORIGINAL_GEMINI_PRESENT_QUOTE_VERIFIED,EVIDENCE_FOUND,EVIDENCE_FOUND,EVIDENCE_LOCALISED,EVIDENCE_LOCALISED,EVIDENCE_FOUND,EVIDENCE_FOUND,AUDITOR_EVIDENCE_FOUND,True,PRESENCE_CONCURRED,T030,T030,True,,,,P2,P2
DOC_DB7286F644,macho_meals_fg1_demoonly_run01,A.1,ORIGINAL_GEMINI_PRESENT_QUOTE_VERIFIED,EVIDENCE_FOUND,EVIDENCE_FOUND,EVIDENCE_LOCALISED,EVIDENCE_LOCALISED,EVIDENCE_FOUND,EVIDENCE_FOUND,AUDITOR_EVIDENCE_FOUND,True,PRESENCE_CONCURRED,T020,T020,False,,,,P5,P5
DOC_DB7286F644,macho_meals_fg1_demoonly_run01,A.2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,AUDITOR_DID_NOT_FIND_EVIDENCE,True,ABSENCE_CORROBORATED,,,False,AUDITOR_DID_NOT_FIND_EVIDENCE,True,"global gate is PROCEED_DETECTION_ONLY, not PROCEED_WITH_ABSENCE_CORROBORATION",,
DOC_DB7286F644,macho_meals_fg1_demoonly_run01,A.3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,AUDITOR_DID_NOT_FIND_EVIDENCE,True,ABSENCE_CORROBORATED,,,False,AUDITOR_DID_NOT_FIND_EVIDENCE,True,"global gate is PROCEED_DETECTION_ONLY, not PROCEED_WITH_ABSENCE_CORROBORATION",,
DOC_DB7286F644,macho_meals_fg1_demoonly_run01,B.1,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,AUDITOR_DID_NOT_FIND_EVIDENCE,True,ABSENCE_CORROBORATED,,,False,AUDITOR_DID_NOT_FIND_EVIDENCE,True,"global gate is PROCEED_DETECTION_ONLY, not PROCEED_WITH_ABSENCE_CORROBORATION",,
DOC_DB7286F644,macho_meals_fg1_demoonly_run01,B.2,ORIGINAL_GEMINI_PRESENT_QUOTE_VERIFIED,EVIDENCE_FOUND,EVIDENCE_FOUND,EVIDENCE_LOCALISED,EVIDENCE_LOCALISED,EVIDENCE_FOUND,EVIDENCE_FOUND,AUDITOR_EVIDENCE_FOUND,True,PRESENCE_CONCURRED,T026,T026,False,,,,P2,P2
DOC_DB7286F644,macho_meals_fg1_demoonly_run01,B.3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,AUDITOR_DID_NOT_FIND_EVIDENCE,True,ABSENCE_CORROBORATED,,,False,AUDITOR_DID_NOT_FIND_EVIDENCE,True,"global gate is PROCEED_DETECTION_ONLY, not PROCEED_WITH_ABSENCE_CORROBORATION",,
DOC_DB7286F644,macho_meals_fg1_demoonly_run01,B.4,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,AUDITOR_DID_NOT_FIND_EVIDENCE,True,ABSENCE_CORROBORATED,,,False,AUDITOR_DID_NOT_FIND_EVIDENCE,True,"global gate is PROCEED_DETECTION_ONLY, not PROCEED_WITH_ABSENCE_CORROBORATION",,
DOC_DB7286F644,macho_meals_fg1_demoonly_run01,C.1,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,AUDITOR_DID_NOT_FIND_EVIDENCE,True,ABSENCE_CORROBORATED,,,False,AUDITOR_DID_NOT_FIND_EVIDENCE,True,"global gate is PROCEED_DETECTION_ONLY, not PROCEED_WITH_ABSENCE_CORROBORATION",,
DOC_DB7286F644,macho_meals_fg1_demoonly_run01,C.2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,AUDITOR_DID_NOT_FIND_EVIDENCE,True,ABSENCE_CORROBORATED,,,False,AUDITOR_DID_NOT_FIND_EVIDENCE,True,"global gate is PROCEED_DETECTION_ONLY, not PROCEED_WITH_ABSENCE_CORROBORATION",,
DOC_DB7286F644,macho_meals_fg1_demoonly_run01,C.3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,AUDITOR_DID_NOT_FIND_EVIDENCE,True,ABSENCE_CORROBORATED,,,False,AUDITOR_DID_NOT_FIND_EVIDENCE,True,"global gate is PROCEED_DETECTION_ONLY, not PROCEED_WITH_ABSENCE_CORROBORATION",,
DOC_DB7286F644,macho_meals_fg1_demoonly_run01,D,ORIGINAL_GEMINI_ABSENCE,EVIDENCE_FOUND,EVIDENCE_FOUND,EVIDENCE_LOCALISED,EVIDENCE_LOCALISED,EVIDENCE_FOUND,EVIDENCE_FOUND,AUDITOR_EVIDENCE_FOUND,True,ABSENCE_CONTESTED,T039,T039,False,ABSENCE_CONTESTED,False,evidence gate passed in both repetitions; a contested absence is verified against the transcript and is unaffected by the subtheme eligibility rule,P2,P2
DOC_DC66FA1DAE,human::fg4,A.1,ORIGINAL_GEMINI_ABSENCE,EVIDENCE_FOUND,EVIDENCE_FOUND,EVIDENCE_LOCALISED,EVIDENCE_LOCALISED,EVIDENCE_FOUND,EVIDENCE_FOUND,AUDITOR_EVIDENCE_FOUND,True,ABSENCE_CONTESTED,T019,T019,False,ABSENCE_CONTESTED,False,evidence gate passed in both repetitions; a contested absence is verified against the transcript and is unaffected by the subtheme eligibility rule,P1,P1
DOC_DC66FA1DAE,human::fg4,A.2,ORIGINAL_GEMINI_PRESENT_QUOTE_VERIFIED,EVIDENCE_FOUND,EVIDENCE_FOUND,EVIDENCE_LOCALISED,EVIDENCE_LOCALISED,EVIDENCE_FOUND,EVIDENCE_FOUND,AUDITOR_EVIDENCE_FOUND,True,PRESENCE_CONCURRED,T018,T018,True,,,,P2,P2
DOC_DC66FA1DAE,human::fg4,A.3,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,UNCERTAIN,,,UNCERTAIN,UNCERTAIN,AUDITOR_UNRESOLVED,True,ABSENCE_UNRESOLVED,T020,T020,False,ABSENCE_UNRESOLVED,False,,,
DOC_DC66FA1DAE,human::fg4,B.1,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,AUDITOR_DID_NOT_FIND_EVIDENCE,True,ABSENCE_CORROBORATED,,,False,AUDITOR_DID_NOT_FIND_EVIDENCE,True,"global gate is PROCEED_DETECTION_ONLY, not PROCEED_WITH_ABSENCE_CORROBORATION",,
DOC_DC66FA1DAE,human::fg4,B.2,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,EVIDENCE_FOUND,,EVIDENCE_LOCALISED,UNCERTAIN,EVIDENCE_FOUND,AUDITOR_UNRESOLVED,False,ABSENCE_UNRESOLVED,T008,T024,False,ABSENCE_UNRESOLVED,False,,P2,
DOC_DC66FA1DAE,human::fg4,B.3,ORIGINAL_GEMINI_PRESENT_QUOTE_VERIFIED,EVIDENCE_FOUND,EVIDENCE_FOUND,EVIDENCE_LOCALISED,EVIDENCE_LOCALISED,EVIDENCE_FOUND,EVIDENCE_FOUND,AUDITOR_EVIDENCE_FOUND,True,PRESENCE_CONCURRED,T034,T034,False,,,,P3,P3
DOC_DC66FA1DAE,human::fg4,B.4,ORIGINAL_GEMINI_PRESENT_QUOTE_VERIFIED,EVIDENCE_FOUND,EVIDENCE_FOUND,EVIDENCE_LOCALISED,EVIDENCE_LOCALISED,EVIDENCE_FOUND,EVIDENCE_FOUND,AUDITOR_EVIDENCE_FOUND,True,PRESENCE_CONCURRED,T029,T034,False,,,,P1|P3,
DOC_DC66FA1DAE,human::fg4,C.1,ORIGINAL_GEMINI_PRESENT_QUOTE_VERIFIED,EVIDENCE_FOUND,EVIDENCE_FOUND,EVIDENCE_LOCALISED,EVIDENCE_LOCALISED,EVIDENCE_FOUND,EVIDENCE_FOUND,AUDITOR_EVIDENCE_FOUND,True,PRESENCE_CONCURRED,T035,T035,False,,,,P1,P1
DOC_DC66FA1DAE,human::fg4,C.2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,AUDITOR_DID_NOT_FIND_EVIDENCE,True,ABSENCE_CORROBORATED,,,False,AUDITOR_DID_NOT_FIND_EVIDENCE,True,"global gate is PROCEED_DETECTION_ONLY, not PROCEED_WITH_ABSENCE_CORROBORATION",,
DOC_DC66FA1DAE,human::fg4,C.3,ORIGINAL_GEMINI_PRESENT_QUOTE_VERIFIED,EVIDENCE_FOUND,EVIDENCE_FOUND,EVIDENCE_LOCALISED,EVIDENCE_LOCALISED,EVIDENCE_FOUND,EVIDENCE_FOUND,AUDITOR_EVIDENCE_FOUND,True,PRESENCE_CONCURRED,T024,T024,False,,,,P2,P2
DOC_DC66FA1DAE,human::fg4,D,ORIGINAL_GEMINI_PRESENT_QUOTE_VERIFIED,EVIDENCE_FOUND,EVIDENCE_FOUND,EVIDENCE_LOCALISED,EVIDENCE_LOCALISED,EVIDENCE_FOUND,EVIDENCE_FOUND,AUDITOR_EVIDENCE_FOUND,True,PRESENCE_CONCURRED,T026,T025,False,,,,P1|P3,
