blinded_document_id,doc_key,subtheme_id,side,condition,fg,canonical_replication_index,original_status,rep1_verdict_after_gate,rep2_verdict_after_gate,rep1_gate,rep2_gate,auditor_verdict,repetitions_agree,final_label,label_reason,control_outcome,union_speakers,intersection_speakers
DOC_7A9976B196,macho_meals_fg4_run01,B.1,synthetic,enriched,fg4,1,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_7A9976B196,macho_meals_fg4_run01,B.3,synthetic,enriched,fg4,1,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_7A9976B196,macho_meals_fg4_run01,C.1,synthetic,enriched,fg4,1,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_7A9976B196,macho_meals_fg4_run01,C.2,synthetic,enriched,fg4,1,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,NO_EVIDENCE_FOUND,,,AUDITOR_UNRESOLVED,False,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
DOC_7A9976B196,macho_meals_fg4_run01,C.3,synthetic,enriched,fg4,1,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,UNCERTAIN,,,AUDITOR_UNRESOLVED,True,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
DOC_7A9976B196,macho_meals_fg4_run01,D,synthetic,enriched,fg4,1,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_7CB3BED8F8,macho_meals_fg1_run02,A.2,synthetic,enriched,fg1,2,ORIGINAL_GEMINI_ABSENCE,EVIDENCE_FOUND,EVIDENCE_FOUND,EVIDENCE_LOCALISED,EVIDENCE_LOCALISED,AUDITOR_EVIDENCE_FOUND,True,ABSENCE_CONTESTED,gate-passed evidence in both repetitions,,P2|P3,
DOC_7CB3BED8F8,macho_meals_fg1_run02,A.3,synthetic,enriched,fg1,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_7CB3BED8F8,macho_meals_fg1_run02,B.1,synthetic,enriched,fg1,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_7CB3BED8F8,macho_meals_fg1_run02,B.3,synthetic,enriched,fg1,2,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,UNCERTAIN,,,AUDITOR_UNRESOLVED,True,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
DOC_7CB3BED8F8,macho_meals_fg1_run02,C.1,synthetic,enriched,fg1,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_7CB3BED8F8,macho_meals_fg1_run02,C.2,synthetic,enriched,fg1,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_7CB3BED8F8,macho_meals_fg1_run02,C.3,synthetic,enriched,fg1,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_7CB3BED8F8,macho_meals_fg1_run02,D,synthetic,enriched,fg1,2,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,UNCERTAIN,,,AUDITOR_UNRESOLVED,True,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
DOC_81B366A05D,macho_meals_fg4_run04,A.3,synthetic,enriched,fg4,2,ORIGINAL_GEMINI_ABSENCE,EVIDENCE_FOUND,EVIDENCE_FOUND,EVIDENCE_LOCALISED,EVIDENCE_LOCALISED,AUDITOR_EVIDENCE_FOUND,True,ABSENCE_CONTESTED,gate-passed evidence in both repetitions,,P3,P3
DOC_81B366A05D,macho_meals_fg4_run04,B.1,synthetic,enriched,fg4,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_81B366A05D,macho_meals_fg4_run04,B.3,synthetic,enriched,fg4,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_81B366A05D,macho_meals_fg4_run04,C.2,synthetic,enriched,fg4,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_81B366A05D,macho_meals_fg4_run04,C.3,synthetic,enriched,fg4,2,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,UNCERTAIN,,,AUDITOR_UNRESOLVED,True,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
DOC_81B366A05D,macho_meals_fg4_run04,D,synthetic,enriched,fg4,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_87E9A953B6,human::fg1,A.3,human,human,fg1,,ORIGINAL_GEMINI_ABSENCE,EVIDENCE_FOUND,EVIDENCE_FOUND,EVIDENCE_LOCALISED,EVIDENCE_LOCALISED,AUDITOR_EVIDENCE_FOUND,True,ABSENCE_CONTESTED,gate-passed evidence in both repetitions,,P4,P4
DOC_87E9A953B6,human::fg1,C.2,human,human,fg1,,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,UNCERTAIN,,,AUDITOR_UNRESOLVED,True,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
DOC_87E9A953B6,human::fg1,D,human,human,fg1,,ORIGINAL_GEMINI_ABSENCE,EVIDENCE_FOUND,EVIDENCE_FOUND,EVIDENCE_LOCALISED,EVIDENCE_LOCALISED,AUDITOR_EVIDENCE_FOUND,True,ABSENCE_CONTESTED,gate-passed evidence in both repetitions,,P5,P5
DOC_89A4B9DB12,macho_meals_fg1_run03,A.2,synthetic,enriched,fg1,3,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,UNCERTAIN,,,AUDITOR_UNRESOLVED,True,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
DOC_89A4B9DB12,macho_meals_fg1_run03,A.3,synthetic,enriched,fg1,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_89A4B9DB12,macho_meals_fg1_run03,B.1,synthetic,enriched,fg1,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_89A4B9DB12,macho_meals_fg1_run03,B.3,synthetic,enriched,fg1,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_89A4B9DB12,macho_meals_fg1_run03,C.1,synthetic,enriched,fg1,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_89A4B9DB12,macho_meals_fg1_run03,C.2,synthetic,enriched,fg1,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_89A4B9DB12,macho_meals_fg1_run03,C.3,synthetic,enriched,fg1,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_89A4B9DB12,macho_meals_fg1_run03,D,synthetic,enriched,fg1,3,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,EVIDENCE_FOUND,,EVIDENCE_LOCALISED,AUDITOR_UNRESOLVED,False,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,P3,
DOC_9E002A7AA2,macho_meals_fg1_demoonly_run03,A.2,synthetic,demographics-only,fg1,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_9E002A7AA2,macho_meals_fg1_demoonly_run03,A.3,synthetic,demographics-only,fg1,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_9E002A7AA2,macho_meals_fg1_demoonly_run03,B.1,synthetic,demographics-only,fg1,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_9E002A7AA2,macho_meals_fg1_demoonly_run03,B.3,synthetic,demographics-only,fg1,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_9E002A7AA2,macho_meals_fg1_demoonly_run03,B.4,synthetic,demographics-only,fg1,3,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,UNCERTAIN,,,AUDITOR_UNRESOLVED,True,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
DOC_9E002A7AA2,macho_meals_fg1_demoonly_run03,C.1,synthetic,demographics-only,fg1,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_9E002A7AA2,macho_meals_fg1_demoonly_run03,C.2,synthetic,demographics-only,fg1,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_9E002A7AA2,macho_meals_fg1_demoonly_run03,C.3,synthetic,demographics-only,fg1,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_9E002A7AA2,macho_meals_fg1_demoonly_run03,D,synthetic,demographics-only,fg1,3,ORIGINAL_GEMINI_ABSENCE,EVIDENCE_FOUND,UNCERTAIN,EVIDENCE_LOCALISED,,AUDITOR_UNRESOLVED,False,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,P5,
DOC_9EF98FE857,macho_meals_fg2_run03,A.2,synthetic,enriched,fg2,3,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,NO_EVIDENCE_FOUND,,,AUDITOR_UNRESOLVED,False,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
DOC_9EF98FE857,macho_meals_fg2_run03,A.3,synthetic,enriched,fg2,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,UNCERTAIN,,,AUDITOR_UNRESOLVED,False,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
DOC_9EF98FE857,macho_meals_fg2_run03,B.1,synthetic,enriched,fg2,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_9EF98FE857,macho_meals_fg2_run03,B.3,synthetic,enriched,fg2,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,UNCERTAIN,,,AUDITOR_UNRESOLVED,False,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
DOC_9EF98FE857,macho_meals_fg2_run03,B.4,synthetic,enriched,fg2,3,ORIGINAL_GEMINI_ABSENCE,EVIDENCE_FOUND,EVIDENCE_FOUND,EVIDENCE_LOCALISED,EVIDENCE_LOCALISED,AUDITOR_EVIDENCE_FOUND,True,ABSENCE_CONTESTED,gate-passed evidence in both repetitions,,P5,P5
DOC_9EF98FE857,macho_meals_fg2_run03,C.1,synthetic,enriched,fg2,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_9EF98FE857,macho_meals_fg2_run03,C.2,synthetic,enriched,fg2,3,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,NO_EVIDENCE_FOUND,,,AUDITOR_UNRESOLVED,False,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
DOC_9EF98FE857,macho_meals_fg2_run03,C.3,synthetic,enriched,fg2,3,ORIGINAL_GEMINI_ABSENCE,EVIDENCE_FOUND,UNCERTAIN,EVIDENCE_LOCALISED,,AUDITOR_UNRESOLVED,False,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,P5,
DOC_9EF98FE857,macho_meals_fg2_run03,D,synthetic,enriched,fg2,3,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,NO_EVIDENCE_FOUND,,,AUDITOR_UNRESOLVED,False,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
DOC_C3FDCC095D,macho_meals_fg4_demoonly_run02,A.2,synthetic,demographics-only,fg4,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_C3FDCC095D,macho_meals_fg4_demoonly_run02,A.3,synthetic,demographics-only,fg4,2,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,UNCERTAIN,,,AUDITOR_UNRESOLVED,True,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
DOC_C3FDCC095D,macho_meals_fg4_demoonly_run02,B.1,synthetic,demographics-only,fg4,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_C3FDCC095D,macho_meals_fg4_demoonly_run02,B.3,synthetic,demographics-only,fg4,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_C3FDCC095D,macho_meals_fg4_demoonly_run02,B.4,synthetic,demographics-only,fg4,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_C3FDCC095D,macho_meals_fg4_demoonly_run02,C.1,synthetic,demographics-only,fg4,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_C3FDCC095D,macho_meals_fg4_demoonly_run02,C.2,synthetic,demographics-only,fg4,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_C3FDCC095D,macho_meals_fg4_demoonly_run02,C.3,synthetic,demographics-only,fg4,2,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,UNCERTAIN,,,AUDITOR_UNRESOLVED,True,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
DOC_C3FDCC095D,macho_meals_fg4_demoonly_run02,D,synthetic,demographics-only,fg4,2,ORIGINAL_GEMINI_ABSENCE,EVIDENCE_FOUND,EVIDENCE_FOUND,EVIDENCE_LOCALISED,EVIDENCE_LOCALISED,AUDITOR_EVIDENCE_FOUND,True,ABSENCE_CONTESTED,gate-passed evidence in both repetitions,,P2,P2
DOC_C71426C1B1,human::fg2,A.1,human,human,fg2,,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_C71426C1B1,human::fg2,B.1,human,human,fg2,,ORIGINAL_GEMINI_ABSENCE,EVIDENCE_FOUND,UNCERTAIN,EVIDENCE_LOCALISED,UNCERTAIN_QUOTATION_NOT_IN_NAMED_TURN,AUDITOR_UNRESOLVED,False,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,P2,
DOC_C71426C1B1,human::fg2,B.3,human,human,fg2,,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_C71426C1B1,human::fg2,C.2,human,human,fg2,,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_DB7286F644,macho_meals_fg1_demoonly_run01,A.2,synthetic,demographics-only,fg1,1,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_DB7286F644,macho_meals_fg1_demoonly_run01,A.3,synthetic,demographics-only,fg1,1,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_DB7286F644,macho_meals_fg1_demoonly_run01,B.1,synthetic,demographics-only,fg1,1,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_DB7286F644,macho_meals_fg1_demoonly_run01,B.3,synthetic,demographics-only,fg1,1,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_DB7286F644,macho_meals_fg1_demoonly_run01,B.4,synthetic,demographics-only,fg1,1,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_DB7286F644,macho_meals_fg1_demoonly_run01,C.1,synthetic,demographics-only,fg1,1,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_DB7286F644,macho_meals_fg1_demoonly_run01,C.2,synthetic,demographics-only,fg1,1,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_DB7286F644,macho_meals_fg1_demoonly_run01,C.3,synthetic,demographics-only,fg1,1,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_DB7286F644,macho_meals_fg1_demoonly_run01,D,synthetic,demographics-only,fg1,1,ORIGINAL_GEMINI_ABSENCE,EVIDENCE_FOUND,EVIDENCE_FOUND,EVIDENCE_LOCALISED,EVIDENCE_LOCALISED,AUDITOR_EVIDENCE_FOUND,True,ABSENCE_CONTESTED,gate-passed evidence in both repetitions,,P2,P2
DOC_DC66FA1DAE,human::fg4,A.1,human,human,fg4,,ORIGINAL_GEMINI_ABSENCE,EVIDENCE_FOUND,EVIDENCE_FOUND,EVIDENCE_LOCALISED,EVIDENCE_LOCALISED,AUDITOR_EVIDENCE_FOUND,True,ABSENCE_CONTESTED,gate-passed evidence in both repetitions,,P1,P1
DOC_DC66FA1DAE,human::fg4,A.3,human,human,fg4,,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,UNCERTAIN,,,AUDITOR_UNRESOLVED,True,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
DOC_DC66FA1DAE,human::fg4,B.1,human,human,fg4,,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_DC66FA1DAE,human::fg4,B.2,human,human,fg4,,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,EVIDENCE_FOUND,,EVIDENCE_LOCALISED,AUDITOR_UNRESOLVED,False,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,P2,
DOC_DC66FA1DAE,human::fg4,C.2,human,human,fg4,,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_DDEB141600,macho_meals_fg5_demoonly_run03,A.2,synthetic,demographics-only,fg5,3,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,NO_EVIDENCE_FOUND,,,AUDITOR_UNRESOLVED,False,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
DOC_DDEB141600,macho_meals_fg5_demoonly_run03,A.3,synthetic,demographics-only,fg5,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,UNCERTAIN,,,AUDITOR_UNRESOLVED,False,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
