fg,condition,run,transcript_sha256,turn_id,speaker_masked,is_participant,prev_speaker_is_participant,n_words,n_clauses,label,evidence_quote,target_turn_id,evidence_verified,chunk_index
fg1,demographics-only,macho_meals_fg1_demoonly_run01,919c375ad999b6e47ca5a87d5ace20fba1152eb0a9592021a41f07e6286fa216,T033,Speaker C,True,True,292,31,agreement,that's exactly what I'm thinking,T032,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run01,919c375ad999b6e47ca5a87d5ace20fba1152eb0a9592021a41f07e6286fa216,T033,Speaker C,True,True,292,31,disagreement,"the app doesn't solve that problem, it just hides it",T032,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run01,919c375ad999b6e47ca5a87d5ace20fba1152eb0a9592021a41f07e6286fa216,T034,Speaker B,True,True,311,32,disagreement,"I'm not sure it's just about pushing past it though, is it?",T033,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run01,919c375ad999b6e47ca5a87d5ace20fba1152eb0a9592021a41f07e6286fa216,T035,Speaker C,True,True,320,35,agreement,"Yeah, no, you're right actually.",T034,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run01,919c375ad999b6e47ca5a87d5ace20fba1152eb0a9592021a41f07e6286fa216,T035,Speaker C,True,True,320,35,disagreement,I think you're maybe letting that real pressure do too much work,T034,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run01,919c375ad999b6e47ca5a87d5ace20fba1152eb0a9592021a41f07e6286fa216,T036,Speaker B,True,True,300,30,agreement,there's probably some truth to it,T035,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run01,919c375ad999b6e47ca5a87d5ace20fba1152eb0a9592021a41f07e6286fa216,T036,Speaker B,True,True,300,30,disagreement,you're talking about it like it's just about individual willingness,T035,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run01,919c375ad999b6e47ca5a87d5ace20fba1152eb0a9592021a41f07e6286fa216,T038,Speaker D,True,False,282,36,agreement,I'm sure that's real where he is.,T036,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run01,919c375ad999b6e47ca5a87d5ace20fba1152eb0a9592021a41f07e6286fa216,T038,Speaker D,True,False,282,36,neutral_elaboration,"But round Birmingham, especially where I am, there's so many different places",,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run01,919c375ad999b6e47ca5a87d5ace20fba1152eb0a9592021a41f07e6286fa216,T040,Speaker D,True,False,286,31,neutral_elaboration,that feels heavier than just ordering a salad or something.,,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run01,919c375ad999b6e47ca5a87d5ace20fba1152eb0a9592021a41f07e6286fa216,T042,Speaker E,True,False,302,23,agreement,Speaker D's onto something there,T040,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run01,919c375ad999b6e47ca5a87d5ace20fba1152eb0a9592021a41f07e6286fa216,T044,Speaker E,True,False,306,26,neutral_elaboration,the app does solve something real. It takes away the anxiety,,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run01,919c375ad999b6e47ca5a87d5ace20fba1152eb0a9592021a41f07e6286fa216,T046,Speaker A,True,False,318,25,agreement,the app's a short-term fix that makes the long-term thing worse. And he's right.,T044,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run01,919c375ad999b6e47ca5a87d5ace20fba1152eb0a9592021a41f07e6286fa216,T046,Speaker A,True,False,318,25,agreement,Speaker B was right about that earlier.,T036,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run01,919c375ad999b6e47ca5a87d5ace20fba1152eb0a9592021a41f07e6286fa216,T047,Speaker E,True,True,285,27,disagreement,you're still framing it like it's an individual choice you've got to make,T046,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run01,919c375ad999b6e47ca5a87d5ace20fba1152eb0a9592021a41f07e6286fa216,T047,Speaker E,True,True,285,27,agreement,like Speaker D was saying about Birmingham.,T038,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run01,919c375ad999b6e47ca5a87d5ace20fba1152eb0a9592021a41f07e6286fa216,T048,Speaker A,True,True,284,25,agreement,I get what you're saying about the spaces where it's already normal,T047,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run01,919c375ad999b6e47ca5a87d5ace20fba1152eb0a9592021a41f07e6286fa216,T048,Speaker A,True,True,284,25,disagreement,"I'm not sure it's that clean though, is it?",T047,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run01,919c375ad999b6e47ca5a87d5ace20fba1152eb0a9592021a41f07e6286fa216,T049,Speaker E,True,True,263,24,agreement,That's... that's a fair point actually.,T048,ok,3
fg1,demographics-only,macho_meals_fg1_demoonly_run01,919c375ad999b6e47ca5a87d5ace20fba1152eb0a9592021a41f07e6286fa216,T051,Speaker B,True,False,354,37,disagreement,"But I think I'm more honest about it than saying oh well the spaces matter, people just need to use them.",T047,ok,3
fg1,demographics-only,macho_meals_fg1_demoonly_run01,919c375ad999b6e47ca5a87d5ace20fba1152eb0a9592021a41f07e6286fa216,T053,Speaker B,True,False,287,30,neutral_elaboration,"It's... both, I think. Like, it's not constantly there, but it comes up enough that it shapes what I do",,ok,3
fg1,demographics-only,macho_meals_fg1_demoonly_run01,919c375ad999b6e47ca5a87d5ace20fba1152eb0a9592021a41f07e6286fa216,T055,Speaker A,True,False,282,28,disagreement,I want to push back on one bit of what Speaker B just said though.,T053,ok,3
fg1,demographics-only,macho_meals_fg1_demoonly_run01,919c375ad999b6e47ca5a87d5ace20fba1152eb0a9592021a41f07e6286fa216,T056,Speaker B,True,True,293,29,disagreement,"you're talking about it like testing the reflex is actually an option I've got, and I'm not sure it is.",T055,ok,3
fg1,demographics-only,macho_meals_fg1_demoonly_run01,919c375ad999b6e47ca5a87d5ace20fba1152eb0a9592021a41f07e6286fa216,T057,Speaker A,True,True,271,29,agreement,you're right — the cost is different for you than it is for me.,T056,ok,3
fg1,demographics-only,macho_meals_fg1_demoonly_run01,919c375ad999b6e47ca5a87d5ace20fba1152eb0a9592021a41f07e6286fa216,T059,Speaker D,True,False,292,32,agreement,I think Speaker A's right about what's actually happening.,T055,ok,3
fg1,demographics-only,macho_meals_fg1_demoonly_run01,919c375ad999b6e47ca5a87d5ace20fba1152eb0a9592021a41f07e6286fa216,T061,Speaker C,True,False,333,38,agreement,I think Speaker D's right about one thing — we're kind of choosing invisibility.,T059,ok,3
fg1,demographics-only,macho_meals_fg1_demoonly_run01,919c375ad999b6e47ca5a87d5ace20fba1152eb0a9592021a41f07e6286fa216,T063,Speaker C,True,False,289,32,neutral_elaboration,"Honestly? It feels shit, to be fair.",,ok,3
fg1,demographics-only,macho_meals_fg1_demoonly_run01,919c375ad999b6e47ca5a87d5ace20fba1152eb0a9592021a41f07e6286fa216,T065,Speaker D,True,False,328,38,neutral_elaboration,"for me it would have to be something that makes being visible not feel like a commitment, you know?",,ok,3
fg1,demographics-only,macho_meals_fg1_demoonly_run01,919c375ad999b6e47ca5a87d5ace20fba1152eb0a9592021a41f07e6286fa216,T066,Speaker C,True,True,340,39,agreement,"Speaker D's naming something that's actually how change works, I reckon.",T065,ok,3
fg1,demographics-only,macho_meals_fg1_demoonly_run01,919c375ad999b6e47ca5a87d5ace20fba1152eb0a9592021a41f07e6286fa216,T067,Speaker D,True,True,294,28,agreement,Speaker C naming it like that — someone's got to absorb the discomfort — that's kind of stuck with me,T066,ok,3
fg1,demographics-only,macho_meals_fg1_demoonly_run01,919c375ad999b6e47ca5a87d5ace20fba1152eb0a9592021a41f07e6286fa216,T068,Speaker C,True,True,333,36,agreement,"Yeah, and I think... I'm doing the same thing, to be honest.",T067,ok,4
fg1,demographics-only,macho_meals_fg1_demoonly_run01,919c375ad999b6e47ca5a87d5ace20fba1152eb0a9592021a41f07e6286fa216,T070,Speaker A,True,False,308,31,agreement,"Yeah, I mean... I recognize myself doing that too, to be fair.",T068,ok,4
fg1,demographics-only,macho_meals_fg1_demoonly_run01,919c375ad999b6e47ca5a87d5ace20fba1152eb0a9592021a41f07e6286fa216,T072,Speaker B,True,False,311,37,disagreement,"But I think it's different for me, and I don't want to just accept that it's the same thing",T070,ok,4
fg1,demographics-only,macho_meals_fg1_demoonly_run01,919c375ad999b6e47ca5a87d5ace20fba1152eb0a9592021a41f07e6286fa216,T072,Speaker B,True,False,311,37,agreement,knowing feels hollow. And that's true for me too.,T066,ok,4
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T001,Speaker A,True,False,112,12,neutral_elaboration,"for me it's usually the pub, to be honest",,ok,0
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T002,Speaker B,True,True,120,10,agreement,the pub's definitely the default for us too,T001,ok,0
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T003,Speaker A,True,True,150,15,agreement,"That's fair, yeah. I get what you mean.",T002,ok,0
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T003,Speaker A,True,True,150,15,disagreement,Though for me it's a bit different,T002,ok,0
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T004,Speaker B,True,True,150,18,agreement,"the cooking nights do take more effort upfront, fair enough",T003,ok,0
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T004,Speaker B,True,True,150,18,disagreement,"But once you're there, it's actually... I don't know, it feels different",T003,ok,0
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T005,Speaker A,True,True,140,15,agreement,"No, yeah, I actually get that. You're right.",T004,ok,0
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T007,Speaker C,True,False,226,23,agreement,same as Speaker A's saying,T001,ok,0
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T007,Speaker C,True,False,226,23,agreement,I hear what Speaker B's saying about remembering the nights where you actually do stuff. That makes sense.,T004,ok,0
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T009,Speaker D,True,False,137,16,agreement,I get what Speaker C's saying about limited options out there,T007,ok,0
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T009,Speaker D,True,False,137,16,disagreement,I'm not sure it's quite as straightforward as urban equals choice,T007,ok,0
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T010,Speaker C,True,True,164,19,agreement,"that's actually a good point, Speaker D",T009,ok,0
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T011,Speaker D,True,True,147,20,agreement,"Yeah, exactly. That's what I mean though",T010,ok,0
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T012,Speaker C,True,True,228,26,disagreement,"Nah, I don't think it's quite that different though, Speaker D.",T011,ok,0
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T013,Speaker D,True,True,172,19,agreement,you're right that it's effort either way,T012,ok,0
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T013,Speaker D,True,True,172,19,disagreement,"But I think there's still something in it though, even if the outcome looks the same",T012,ok,0
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T015,Speaker C,True,False,238,24,neutral_elaboration,"I think it does actually, though maybe not in the way you might think",,ok,0
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T017,Speaker E,True,False,222,24,agreement,"it's different but it's still there, you know? Like, Speaker C's saying don't make a fuss about it, and I get that.",T015,ok,1
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T018,Speaker C,True,True,242,22,agreement,"that's actually spot on, Speaker E",T017,ok,1
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T019,Speaker E,True,True,194,21,agreement,"Yeah, exactly. And I think in cities it might actually be even tighter",T018,ok,1
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T020,Speaker C,True,True,261,27,disagreement,but I think it's even worse in a village though,T019,ok,1
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T021,Speaker E,True,True,252,28,disagreement,I think you might be underestimating how much that same thing happens in cities,T020,ok,1
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T023,Speaker E,True,False,231,28,neutral_elaboration,"You don't really see your mates getting a big salad for lunch, do you?",,ok,1
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T025,Speaker D,True,False,217,24,agreement,"Yeah, I know exactly what you mean, Speaker E.",T023,ok,1
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T027,Speaker D,True,False,223,26,neutral_elaboration,"Honestly, I'd probably need to not care what people thought.",,ok,1
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T029,Speaker E,True,False,221,25,agreement,"Yeah, that's exactly it though. That's the bit that actually locks you in",T027,ok,1
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T030,Speaker D,True,True,205,21,disagreement,"But people change their minds about stuff all the time though, don't they?",T029,ok,1
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T031,Speaker E,True,True,233,29,disagreement,"Nah, I think you're mixing two different things up there though, Speaker D.",T030,ok,1
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T032,Speaker D,True,True,200,26,agreement,"Yeah, okay, fair point. You're right",T031,ok,1
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T033,Speaker E,True,True,244,25,agreement,"Yeah, that's it exactly.",T032,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T035,Speaker B,True,False,195,21,disagreement,I don't think caring about ethics or where your food comes from reads as soft in the same way.,T033,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T036,Speaker E,True,True,238,18,disagreement,"But I'm not sure that's happened the same way in Birmingham, to be honest.",T035,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T037,Speaker B,True,True,245,25,agreement,"So yeah, you're right",T036,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T039,Speaker A,True,False,207,16,agreement,Speaker B's right about the bubble thing,T037,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T039,Speaker A,True,False,207,16,disagreement,but I don't think it's as straightforward as just education or class or whatever,T037,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T041,Speaker D,True,False,223,21,neutral_elaboration,"If it just looked more like normal food, that would probably help.",,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T043,Speaker A,True,False,222,20,agreement,stripping away the framing helps,T041,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T044,Speaker D,True,True,216,19,agreement,you're right — a lot of it feels like it's made to be vegan first,T043,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T045,Speaker A,True,True,208,20,agreement,what Speaker D's saying there is spot on,T044,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T046,Speaker D,True,True,241,30,challenge,"But hang on though — you actually did it, didn't you?",T045,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run02,9745ce4eb24eb2b2b11904f1dd2ba64d09d0e1a3d298e6573ad8572f7d85c025,T051,Speaker B,True,False,229,24,agreement,I think what Speaker D's saying is right though,T046,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T001,Speaker A,True,False,119,13,neutral_elaboration,"Honestly, it's probably just... round town, innit.",,ok,0
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T002,Speaker B,True,True,100,12,agreement,"Yeah, that's pretty much it for me too, man.",T001,ok,0
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T003,Speaker A,True,True,91,9,agreement,"Yeah, that's true.",T002,ok,0
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T004,Speaker B,True,True,152,17,agreement,"Yeah, I hear that.",T003,ok,0
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T004,Speaker B,True,True,152,17,disagreement,"But like... I dunno, sometimes I think you get a bit stuck in it, you know?",T003,ok,0
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T005,Speaker A,True,True,146,15,disagreement,"But if you're happy with your lot and you're just chilling, why force it?",T004,ok,0
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T007,Speaker C,True,False,203,19,agreement,"I think I'm probably closer to what Speaker B's saying, if I'm being real.",T004,ok,0
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T007,Speaker C,True,False,203,19,disagreement,But I reckon in a couple of years he might feel different.,T005,ok,0
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T009,Speaker D,True,False,230,20,disagreement,"I'd actually push back a bit on how Speaker C's framing that, to be honest.",T007,ok,0
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T009,Speaker D,True,False,230,20,agreement,I think what Speaker A's saying has got a point too,T005,ok,0
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T010,Speaker C,True,True,223,23,disagreement,"I think you're kind of... I dunno, dressing it up a bit.",T009,ok,0
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T012,Speaker A,True,False,170,18,disagreement,"I think Speaker D's actually saying something different though, not just dressing it up.",T010,ok,0
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T013,Speaker D,True,True,174,21,agreement,"Yeah, cheers Speaker A — that's exactly what I meant.",T012,ok,0
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T015,Speaker E,True,False,143,13,neutral_elaboration,"I mean, food-wise it's probably a bit different because you can't just... pop somewhere",,ok,0
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T016,Speaker D,True,True,156,15,agreement,"Yeah, that makes sense.",T015,ok,0
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T017,Speaker E,True,True,230,27,agreement,"Yeah, I mean — that's fair, what you're saying.",T016,ok,1
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T017,Speaker E,True,True,230,27,disagreement,"it's not quite as straightforward as just ""fewer options, so you do less.""",T016,ok,1
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T018,Speaker D,True,True,223,21,agreement,"actually that does make sense. And it's making me think about it differently, to be honest.",T017,ok,1
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T020,Speaker B,True,False,160,17,neutral_elaboration,"At home it's whatever's in the fridge or the freezer, you know? Grab some pasta, throw some stuff together.",,ok,1
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T020,Speaker B,True,False,160,17,agreement,"I get what he's saying about the pressure thing too — like yeah, that's a fair point.",T017,ok,1
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T021,Speaker D,True,True,212,20,disagreement,"I'm not sure it's as straightforward as ""more options is better,""",T020,ok,1
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T021,Speaker D,True,True,212,20,agreement,what Speaker E's getting at is that having fewer options doesn't automatically make life worse — it just makes it different.,T017,ok,1
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T023,Speaker C,True,False,236,26,neutral_elaboration,"if I'm out with the lads and someone's ordering, there's definitely a thing where you're not going to order something that's going to get you stick.",,ok,1
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T024,Speaker B,True,True,198,24,agreement,"Yeah, I know what you mean. There's definitely that thing, innit.",T023,ok,1
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T025,Speaker C,True,True,207,20,agreement,"that's exactly what I mean though, innit.",T024,ok,1
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T025,Speaker C,True,True,207,20,disagreement,"you just said you don't think about it much, but you're actually thinking about it loads.",T024,ok,1
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T026,Speaker B,True,True,180,21,disagreement,"Nah, but I think there's a difference though, innit.",T025,ok,1
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T027,Speaker C,True,True,212,23,disagreement,"you're framing it like you're making this free choice. You're ""just accepting it"" because it's easier. But that's the pressure still working on you, innit?",T026,ok,1
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T029,Speaker A,True,False,221,23,agreement,"I think Speaker B's got a point though. Like, there's a difference between not realizing something's happening and realizing it but deciding it's worth it",T026,ok,1
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T029,Speaker A,True,False,221,23,disagreement,"I get what Speaker C's saying about the pressure thing, but I reckon he's kind of painting it like we're all walking around miserable",T027,ok,1
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T031,Speaker C,True,False,269,22,agreement,"Yeah, fair point, Speaker A. I hear that.",T029,ok,1
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T031,Speaker C,True,False,269,22,neutral_elaboration,"on the plant-based thing — that's actually a good question because it does illustrate what we're talking about, doesn't it?",,ok,1
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T032,Speaker A,True,True,217,27,disagreement,"you're still kind of saying it's got to be one or the other though, innit?",T031,ok,1
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T033,Speaker C,True,True,169,19,agreement,"Yeah, no — you're right.",T032,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T035,Speaker E,True,False,247,26,neutral_elaboration,I think for me it's maybe a bit different,,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T036,Speaker D,True,True,224,19,disagreement,I think you're underselling what's actually going on there though,T035,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T037,Speaker E,True,True,237,20,agreement,"Yeah, fair enough — you're right actually.",T036,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T039,Speaker B,True,False,216,22,agreement,more like what Speaker A's saying,T032,ok,2
