physical_run,condition,fg,canonical_replication_index,excerpt_index,k_excerpts,k_reason,n_eligible_starts,start_entry_index,end_entry_index,n_entries,target_words,achieved_words,achieved_over_target,length_match_tolerance,within_tolerance,first_entry_exceeds_target,human_present_n,excerpt_localized_n,shared_n,evidence_localized_length_matched_recall,evidence_localized_length_matched_precision,namespace,caveat
macho_meals_fg2_run02,enriched,fg2,2,4,10,,49,17,34,18,2963,2961,0.9993,0.9,True,False,7,3,2,0.2857,0.6667,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg2_run02,enriched,fg2,2,5,10,,49,22,37,16,2963,2834,0.9565,0.9,True,False,7,3,2,0.2857,0.6667,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg2_run02,enriched,fg2,2,6,10,,49,27,44,18,2963,2902,0.9794,0.9,True,False,7,2,1,0.1429,0.5,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg2_run02,enriched,fg2,2,7,10,,49,32,47,16,2963,2694,0.9092,0.9,True,False,7,3,2,0.2857,0.6667,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg2_run02,enriched,fg2,2,8,10,,49,36,51,16,2963,2927,0.9879,0.9,True,False,7,2,1,0.1429,0.5,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg2_run02,enriched,fg2,2,9,10,,49,41,55,15,2963,2744,0.9261,0.9,True,False,7,3,2,0.2857,0.6667,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg2_run02,enriched,fg2,2,10,10,,49,46,59,14,2963,2762,0.9322,0.9,True,False,7,3,3,0.4286,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_demoonly_run02,demographics-only,fg5,2,1,10,,18,1,38,38,6495,6447,0.9926,0.9,True,False,5,3,3,0.6,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_demoonly_run02,demographics-only,fg5,2,2,10,,18,3,39,37,6495,6335,0.9754,0.9,True,False,5,3,3,0.6,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_demoonly_run02,demographics-only,fg5,2,3,10,,18,4,41,38,6495,6407,0.9865,0.9,True,False,5,3,3,0.6,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_demoonly_run02,demographics-only,fg5,2,4,10,,18,6,43,38,6495,6397,0.9849,0.9,True,False,5,3,3,0.6,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_demoonly_run02,demographics-only,fg5,2,5,10,,18,8,44,37,6495,6354,0.9783,0.9,True,False,5,3,3,0.6,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_demoonly_run02,demographics-only,fg5,2,6,10,,18,10,46,37,6495,6413,0.9874,0.9,True,False,5,3,3,0.6,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_demoonly_run02,demographics-only,fg5,2,7,10,,18,12,48,37,6495,6469,0.996,0.9,True,False,5,3,3,0.6,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_demoonly_run02,demographics-only,fg5,2,8,10,,18,13,49,37,6495,6463,0.9951,0.9,True,False,5,3,3,0.6,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_demoonly_run02,demographics-only,fg5,2,9,10,,18,15,50,36,6495,6252,0.9626,0.9,True,False,5,3,3,0.6,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_demoonly_run02,demographics-only,fg5,2,10,10,,18,17,51,35,6495,6057,0.9326,0.9,True,False,5,3,3,0.6,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_demoonly_run03,demographics-only,fg1,3,1,10,,41,3,23,21,2916,2861,0.9811,0.9,True,False,8,0,0,0.0,,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_demoonly_run03,demographics-only,fg1,3,2,10,,41,7,25,19,2916,2806,0.9623,0.9,True,False,8,2,2,0.25,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_demoonly_run03,demographics-only,fg1,3,3,10,,41,11,28,18,2916,2892,0.9918,0.9,True,False,8,2,2,0.25,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_demoonly_run03,demographics-only,fg1,3,4,10,,41,15,32,18,2916,2887,0.9901,0.9,True,False,8,2,2,0.25,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_demoonly_run03,demographics-only,fg1,3,5,10,,41,19,35,17,2916,2791,0.9571,0.9,True,False,8,2,2,0.25,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_demoonly_run03,demographics-only,fg1,3,6,10,,41,23,39,17,2916,2906,0.9966,0.9,True,False,8,2,2,0.25,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_demoonly_run03,demographics-only,fg1,3,7,10,,41,28,43,16,2916,2793,0.9578,0.9,True,False,8,2,2,0.25,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_demoonly_run03,demographics-only,fg1,3,8,10,,41,32,45,14,2916,2734,0.9376,0.9,True,False,8,0,0,0.0,,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_demoonly_run03,demographics-only,fg1,3,9,10,,41,36,49,14,2916,2824,0.9684,0.9,True,False,8,1,1,0.125,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_demoonly_run03,demographics-only,fg1,3,10,10,,41,40,54,15,2916,2889,0.9907,0.9,True,False,8,1,1,0.125,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg4_demoonly_run03,demographics-only,fg4,3,1,10,,26,1,20,20,3440,3312,0.9628,0.9,True,False,6,2,0,0.0,0.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg4_demoonly_run03,demographics-only,fg4,3,2,10,,26,3,21,19,3440,3348,0.9733,0.9,True,False,6,2,0,0.0,0.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg4_demoonly_run03,demographics-only,fg4,3,3,10,,26,6,25,20,3440,3333,0.9689,0.9,True,False,6,2,0,0.0,0.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg4_demoonly_run03,demographics-only,fg4,3,4,10,,26,9,28,20,3440,3424,0.9953,0.9,True,False,6,2,0,0.0,0.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg4_demoonly_run03,demographics-only,fg4,3,5,10,,26,11,28,18,3440,3349,0.9735,0.9,True,False,6,2,0,0.0,0.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg4_demoonly_run03,demographics-only,fg4,3,6,10,,26,14,30,17,3440,3340,0.9709,0.9,True,False,6,2,0,0.0,0.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg4_demoonly_run03,demographics-only,fg4,3,7,10,,26,16,33,18,3440,3437,0.9991,0.9,True,False,6,2,0,0.0,0.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg4_demoonly_run03,demographics-only,fg4,3,8,10,,26,19,36,18,3440,3346,0.9727,0.9,True,False,6,1,0,0.0,0.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg4_demoonly_run03,demographics-only,fg4,3,9,10,,26,22,39,18,3440,3279,0.9532,0.9,True,False,6,0,0,0.0,,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg4_demoonly_run03,demographics-only,fg4,3,10,10,,26,24,41,18,3440,3267,0.9497,0.9,True,False,6,1,0,0.0,0.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_demoonly_run01,demographics-only,fg5,1,1,10,,11,1,39,39,6495,6433,0.9905,0.9,True,False,5,3,2,0.4,0.6667,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_demoonly_run01,demographics-only,fg5,1,2,10,,11,3,40,38,6495,6299,0.9698,0.9,True,False,5,3,2,0.4,0.6667,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_demoonly_run01,demographics-only,fg5,1,3,10,,11,4,42,39,6495,6436,0.9909,0.9,True,False,5,5,3,0.6,0.6,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_demoonly_run01,demographics-only,fg5,1,4,10,,11,5,42,38,6495,6278,0.9666,0.9,True,False,5,5,3,0.6,0.6,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_demoonly_run01,demographics-only,fg5,1,5,10,,11,6,43,38,6495,6305,0.9707,0.9,True,False,5,5,3,0.6,0.6,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_demoonly_run01,demographics-only,fg5,1,6,10,,11,7,44,38,6495,6305,0.9707,0.9,True,False,5,5,3,0.6,0.6,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_demoonly_run01,demographics-only,fg5,1,7,10,,11,8,45,38,6495,6494,0.9998,0.9,True,False,5,5,3,0.6,0.6,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_demoonly_run01,demographics-only,fg5,1,8,10,,11,9,45,37,6495,6301,0.9701,0.9,True,False,5,5,3,0.6,0.6,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_demoonly_run01,demographics-only,fg5,1,9,10,,11,10,45,36,6495,6245,0.9615,0.9,True,False,5,5,3,0.6,0.6,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_demoonly_run01,demographics-only,fg5,1,10,10,,11,11,45,35,6495,5996,0.9232,0.9,True,False,5,5,3,0.6,0.6,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_run01,enriched,fg5,1,1,10,,11,1,31,31,6495,6290,0.9684,0.9,True,False,5,2,2,0.4,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_run01,enriched,fg5,1,2,10,,11,2,31,30,6495,6245,0.9615,0.9,True,False,5,2,2,0.4,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_run01,enriched,fg5,1,3,10,,11,3,33,31,6495,6335,0.9754,0.9,True,False,5,2,2,0.4,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_run01,enriched,fg5,1,4,10,,11,4,35,32,6495,6359,0.9791,0.9,True,False,5,3,3,0.6,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_run01,enriched,fg5,1,5,10,,11,5,36,32,6495,6328,0.9743,0.9,True,False,5,4,4,0.8,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_run01,enriched,fg5,1,6,10,,11,7,39,33,6495,6484,0.9983,0.9,True,False,5,4,4,0.8,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_run01,enriched,fg5,1,7,10,,11,8,40,33,6495,6281,0.9671,0.9,True,False,5,4,4,0.8,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_run01,enriched,fg5,1,8,10,,11,9,41,33,6495,6365,0.98,0.9,True,False,5,4,4,0.8,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_run01,enriched,fg5,1,9,10,,11,10,41,32,6495,6097,0.9387,0.9,True,False,5,4,4,0.8,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_run01,enriched,fg5,1,10,10,,11,11,41,31,6495,5907,0.9095,0.9,True,False,5,4,4,0.8,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg3_run03,enriched,fg3,3,1,10,,13,1,44,44,7631,7428,0.9734,0.9,True,False,10,4,4,0.4,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg3_run03,enriched,fg3,3,2,10,,13,2,44,43,7631,7374,0.9663,0.9,True,False,10,4,4,0.4,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg3_run03,enriched,fg3,3,3,10,,13,3,45,43,7631,7502,0.9831,0.9,True,False,10,4,4,0.4,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg3_run03,enriched,fg3,3,4,10,,13,5,47,43,7631,7537,0.9877,0.9,True,False,10,4,4,0.4,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg3_run03,enriched,fg3,3,5,10,,13,6,48,43,7631,7578,0.9931,0.9,True,False,10,4,4,0.4,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg3_run03,enriched,fg3,3,6,10,,13,7,48,42,7631,7374,0.9663,0.9,True,False,10,4,4,0.4,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg3_run03,enriched,fg3,3,7,10,,13,8,50,43,7631,7578,0.9931,0.9,True,False,10,4,4,0.4,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg3_run03,enriched,fg3,3,8,10,,13,10,51,42,7631,7513,0.9845,0.9,True,False,10,3,3,0.3,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg3_run03,enriched,fg3,3,9,10,,13,11,51,41,7631,7333,0.9609,0.9,True,False,10,3,3,0.3,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg3_run03,enriched,fg3,3,10,10,,13,12,51,40,7631,7152,0.9372,0.9,True,False,10,3,3,0.3,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
